vehicle_id,device_id,ride_date,timestamp,battery_1_soc_pct,battery_2_soc_pct
122IAG,16113772,2026-07-30,2026-07-30T12:20:23.258000,100.0,34.0
122IAG,16113772,2026-07-30,2026-07-30T12:22:05.253000,,34.0
122IAG,16113772,2026-07-30,2026-07-30T12:22:05.361000,,
122IAG,16113772,2026-07-30,2026-07-30T12:21:15.541000,100.0,34.0
122IAG,16113772,2026-07-30,2026-07-30T12:21:48.341000,100.0,33.0
122IAG,16113772,2026-07-30,2026-07-30T12:23:21.444000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T12:23:21.841000,,
122IAG,16113772,2026-07-30,2026-07-30T12:24:17.841000,100.0,33.0
122IAG,16113772,2026-07-30,2026-07-30T12:25:32.041000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T12:25:32.341000,,
122IAG,16113772,2026-07-30,2026-07-30T12:25:44.066000,100.0,33.0
122IAG,16113772,2026-07-30,2026-07-30T12:26:20.541000,100.0,32.0
122IAG,16113772,2026-07-30,2026-07-30T12:27:32.645000,100.0,31.0
122IAG,16113772,2026-07-30,2026-07-30T12:29:32.241000,100.0,30.0
122IAG,16113772,2026-07-30,2026-07-30T12:31:13.845000,100.0,29.0
122IAG,16113772,2026-07-30,2026-07-30T12:32:56.441000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T12:32:56.641000,,
122IAG,16113772,2026-07-30,2026-07-30T12:37:41.444000,100.0,29.0
122IAG,16113772,2026-07-30,2026-07-30T12:38:27.041000,100.0,28.0
122IAG,16113772,2026-07-30,2026-07-30T12:39:42.541000,100.0,27.0
122IAG,16113772,2026-07-30,2026-07-30T12:41:16.141000,100.0,26.0
122IAG,16113772,2026-07-30,2026-07-30T12:43:30.247000,100.0,25.0
122IAG,16113772,2026-07-30,2026-07-30T12:45:04.341000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T12:45:04.641000,,
122IAG,16113772,2026-07-30,2026-07-30T12:46:05.141000,100.0,25.0
122IAG,16113772,2026-07-30,2026-07-30T12:47:53.741000,100.0,24.0
122IAG,16113772,2026-07-30,2026-07-30T12:52:41.292000,100.0,23.0
122IAG,16113772,2026-07-30,2026-07-30T12:54:20.892000,100.0,22.0
122IAG,16113772,2026-07-30,2026-07-30T12:56:40.492000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T12:56:40.692000,,
122IAG,16113772,2026-07-30,2026-07-30T12:56:59.692000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T12:57:00.293000,100.0,22.0
122IAG,16113772,2026-07-30,2026-07-30T12:57:36.611000,100.0,21.0
122IAG,16113772,2026-07-30,2026-07-30T12:58:30.092000,100.0,20.0
122IAG,16113772,2026-07-30,2026-07-30T13:01:16.214000,100.0,
122IAG,16113772,2026-07-30,2026-07-30T13:01:16.292000,,
122IAG,16113772,2026-07-30,2026-07-30T13:02:50.792000,100.0,20.0
122IAG,16113772,2026-07-30,2026-07-30T13:03:36.492000,99.0,20.0
122IAG,16113772,2026-07-30,2026-07-30T13:04:34.692000,98.0,20.0
122IAG,16113772,2026-07-30,2026-07-30T13:07:24.392000,97.0,20.0
122IAG,16113772,2026-07-30,2026-07-30T13:09:19.292000,96.0,20.0
122IAG,16113772,2026-07-30,2026-07-30T13:10:52.692000,,
122IAG,16113772,2026-07-30,2026-07-30T13:12:15.592000,96.0,20.0
122IAG,16113772,2026-07-30,2026-07-30T13:15:12.792000,95.0,20.0
122IAG,16113772,2026-07-30,2026-07-30T13:17:21.792000,94.0,20.0
122IAG,16113772,2026-07-30,2026-07-30T13:18:47.604000,93.0,20.0
122IAG,16113772,2026-07-30,2026-07-30T13:21:02.092000,93.0,
122IAG,16113772,2026-07-30,2026-07-30T13:21:02.192000,,
122IAG,16113772,2026-07-30,2026-07-30T13:22:12.110000,93.0,
122IAG,16113772,2026-07-30,2026-07-30T13:22:12.192000,93.0,20.0
122IAG,16113772,2026-07-30,2026-07-30T13:22:46.792000,92.0,20.0
122IAG,16113772,2026-07-30,2026-07-30T13:24:36.694000,91.0,20.0
122IAG,16113772,2026-07-30,2026-07-30T13:25:25.396000,90.0,20.0
122IAG,16113772,2026-07-30,2026-07-30T13:27:00.301000,89.0,20.0
122IAG,16113772,2026-07-30,2026-07-30T13:27:35.492000,89.0,
122IAG,16113772,2026-07-30,2026-07-30T13:28:28.103000,,
122IAG,16113772,2026-07-30,2026-07-30T13:29:01.192000,,100.0
122IAG,16113772,2026-07-30,2026-07-30T13:29:36.292000,,
122IAG,16113772,2026-07-30,2026-07-30T13:38:28.992000,,100.0
122IAG,16113772,2026-07-30,2026-07-30T13:38:29.093000,89.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T13:39:45.392000,88.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T13:40:36.611000,87.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T13:42:19.492000,,100.0
122IAG,16113772,2026-07-30,2026-07-30T13:42:19.592000,,
122IAG,16113772,2026-07-30,2026-07-30T13:43:16.914000,,100.0
122IAG,16113772,2026-07-30,2026-07-30T13:43:17.592000,87.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T13:44:03.892000,86.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T13:44:43.492000,85.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T13:45:42.292000,84.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T13:47:20.092000,,100.0
122IAG,16113772,2026-07-30,2026-07-30T13:47:20.397000,,
122IAG,16113772,2026-07-30,2026-07-30T13:49:18.192000,,100.0
122IAG,16113772,2026-07-30,2026-07-30T13:49:18.292000,84.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T13:49:47.412000,83.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T13:50:38.592000,82.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T13:51:45.292000,81.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T13:53:07.604000,80.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T13:54:02.392000,79.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T13:55:03.092000,78.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T13:56:46.510000,,100.0
122IAG,16113772,2026-07-30,2026-07-30T13:56:46.692000,,
122IAG,16113772,2026-07-30,2026-07-30T13:57:48.805000,78.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T13:58:31.500000,77.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T13:59:23.692000,76.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:00:32.992000,75.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:02:13.917000,74.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:03:22.601000,73.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:06:09.292000,,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:06:09.492000,,
122IAG,16113772,2026-07-30,2026-07-30T14:10:00.498000,73.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:10:28.092000,72.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:11:23.292000,71.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:12:21.493000,70.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:14:08.392000,,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:14:08.507000,,
122IAG,16113772,2026-07-30,2026-07-30T14:17:58.892000,70.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:18:56.592000,69.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:20:01.892000,68.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:21:07.092000,67.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:22:07.892000,66.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:24:55.692000,66.0,
122IAG,16113772,2026-07-30,2026-07-30T14:24:55.992000,,
122IAG,16113772,2026-07-30,2026-07-30T14:25:46.093000,66.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:27:00.304000,66.0,
122IAG,16113772,2026-07-30,2026-07-30T14:27:00.492000,,
122IAG,16113772,2026-07-30,2026-07-30T14:32:04.109000,66.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:33:16.897000,65.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:35:02.892000,64.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:35:56.592000,63.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:37:41.492000,62.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:38:23.592000,61.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:40:47.192000,,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:40:47.492000,,
122IAG,16113772,2026-07-30,2026-07-30T14:52:48.898000,61.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:53:13.277000,60.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:55:10.274000,59.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:56:49.665000,58.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T14:57:40.865000,57.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:01:13.182000,,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:01:13.471000,,
122IAG,16113772,2026-07-30,2026-07-30T15:09:44.665000,,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:09:44.765000,57.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:09:57.765000,56.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:11:15.565000,55.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:12:27.865000,54.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:13:30.076000,53.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:15:31.065000,,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:15:31.171000,,
122IAG,16113772,2026-07-30,2026-07-30T15:17:41.566000,,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:17:41.665000,53.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:18:42.365000,52.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:19:48.065000,51.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:20:53.365000,50.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:22:18.665000,49.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:23:58.265000,49.0,
122IAG,16113772,2026-07-30,2026-07-30T15:23:58.565000,,
122IAG,16113772,2026-07-30,2026-07-30T15:28:35.465000,49.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:29:12.065000,48.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:29:49.765000,47.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:30:37.465000,46.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:31:16.565000,45.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:32:44.978000,44.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:34:04.677000,,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:34:04.865000,,
122IAG,16113772,2026-07-30,2026-07-30T15:34:54.965000,,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:34:55.485000,44.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:36:13.765000,43.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:38:08.165000,,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:38:08.478000,,
122IAG,16113772,2026-07-30,2026-07-30T15:40:56.065000,43.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:41:21.180000,42.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:42:24.465000,41.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:43:13.665000,40.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:44:21.865000,39.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:45:23.665000,38.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:47:20.573000,,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:47:20.783000,,
122IAG,16113772,2026-07-30,2026-07-30T15:48:15.165000,,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:48:15.665000,38.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:48:48.965000,37.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:49:31.565000,36.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:50:59.465000,35.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:51:49.165000,34.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:52:48.874000,33.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:53:46.565000,32.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:55:18.965000,31.0,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:57:45.967000,,100.0
122IAG,16113772,2026-07-30,2026-07-30T15:57:46.065000,,
122IAG,16113772,2026-07-31,2026-07-31T05:08:48.863000,,
122IAG,16113772,2026-07-31,2026-07-31T13:54:55.855000,100.0,100.0
122IAG,16113772,2026-07-31,2026-07-31T13:54:57.064000,100.0,
122IAG,16113772,2026-07-31,2026-07-31T13:56:24.462000,,
122IAG,16113772,2026-07-31,2026-07-31T14:02:35.560000,100.0,
122IAG,16113772,2026-07-31,2026-07-31T14:03:45.077000,99.0,
122IAG,16113772,2026-07-31,2026-07-31T14:07:49.360000,98.0,
122IAG,16113772,2026-07-31,2026-07-31T14:10:11.960000,,
122IAG,16113772,2026-07-31,2026-07-31T14:13:38.560000,98.0,
122IAG,16113772,2026-07-31,2026-07-31T14:14:14.070000,97.0,
122IAG,16113772,2026-07-31,2026-07-31T14:18:11.360000,96.0,
122IAG,16113772,2026-07-31,2026-07-31T14:20:24.460000,95.0,
122IAG,16113772,2026-07-31,2026-07-31T14:23:22.660000,,
122IAG,16113772,2026-07-31,2026-07-31T14:23:52.570000,95.0,
122IAG,16113772,2026-07-31,2026-07-31T14:25:58.760000,94.0,
122IAG,16113772,2026-07-31,2026-07-31T14:28:10.360000,,
122IAG,16113772,2026-07-31,2026-07-31T14:30:05.260000,94.0,
122IAG,16113772,2026-07-31,2026-07-31T14:31:39.860000,93.0,
122IAG,16113772,2026-07-31,2026-07-31T14:35:23.560000,92.0,
122IAG,16113772,2026-07-31,2026-07-31T14:37:07.660000,91.0,
122IAG,16113772,2026-07-31,2026-07-31T14:39:06.760000,,
122IAG,16113772,2026-07-31,2026-07-31T14:40:36.660000,91.0,
122IAG,16113772,2026-07-31,2026-07-31T14:42:00.160000,90.0,
122IAG,16113772,2026-07-31,2026-07-31T14:44:31.360000,89.0,
122IAG,16113772,2026-07-31,2026-07-31T14:47:05.960000,88.0,
122IAG,16113772,2026-07-31,2026-07-31T14:48:31.560000,87.0,
122IAG,16113772,2026-07-31,2026-07-31T14:49:56.160000,86.0,
122IAG,16113772,2026-07-31,2026-07-31T14:51:45.760000,85.0,
122IAG,16113772,2026-07-31,2026-07-31T14:54:07.860000,,
122IAG,16113772,2026-07-31,2026-07-31T14:54:15.470000,85.0,
122IAG,16113772,2026-07-31,2026-07-31T14:55:18.960000,84.0,
122IAG,16113772,2026-07-31,2026-07-31T14:56:34.560000,83.0,
122IAG,16113772,2026-07-31,2026-07-31T14:58:24.560000,82.0,
122IAG,16113772,2026-07-31,2026-07-31T15:00:07.161000,81.0,
122IAG,16113772,2026-07-31,2026-07-31T15:01:27.760000,80.0,
122IAG,16113772,2026-07-31,2026-07-31T15:05:50.073000,79.0,
122IAG,16113772,2026-07-31,2026-07-31T15:09:44.260000,,
122IAG,16113772,2026-07-31,2026-07-31T15:13:03.260000,79.0,
122IAG,16113772,2026-07-31,2026-07-31T15:13:43.276000,78.0,
122IAG,16113772,2026-07-31,2026-07-31T15:17:24.460000,77.0,
122IAG,16113772,2026-07-31,2026-07-31T15:19:01.063000,76.0,
122IAG,16113772,2026-07-31,2026-07-31T15:22:17.760000,75.0,
122IAG,16113772,2026-07-31,2026-07-31T15:24:59.860000,,
122IAG,16113772,2026-07-31,2026-07-31T15:29:19.970000,75.0,
122IAG,16113772,2026-07-31,2026-07-31T15:30:07.471000,74.0,
122IAG,16113772,2026-07-31,2026-07-31T15:32:12.560000,73.0,
122IAG,16113772,2026-07-31,2026-07-31T15:34:27.660000,72.0,
122IAG,16113772,2026-07-31,2026-07-31T15:36:16.260000,71.0,
122IAG,16113772,2026-07-31,2026-07-31T15:38:10.360000,70.0,
122IAG,16113772,2026-07-31,2026-07-31T15:40:50.060000,69.0,
122IAG,16113772,2026-07-31,2026-07-31T15:43:06.660000,68.0,
122IAG,16113772,2026-07-31,2026-07-31T15:45:00.767000,,
122IAG,16113772,2026-07-31,2026-07-31T15:45:49.460000,68.0,
122IAG,16113772,2026-07-31,2026-07-31T15:47:24.867000,67.0,
122IAG,16113772,2026-07-31,2026-07-31T15:50:10.060000,66.0,
122IAG,16113772,2026-07-31,2026-07-31T15:52:40.660000,,
122IAG,16113772,2026-07-31,2026-07-31T15:54:49.860000,66.0,
122IAG,16113772,2026-07-31,2026-07-31T15:55:55.960000,65.0,
122IAG,16113772,2026-07-31,2026-07-31T15:58:14.580000,,
122IAG,16113772,2026-07-31,2026-07-31T16:00:10.560000,65.0,
122IAG,16113772,2026-07-31,2026-07-31T16:01:24.161000,64.0,
122IAG,16113772,2026-07-31,2026-07-31T16:05:47.877000,,
122IAG,16113772,2026-07-31,2026-07-31T16:07:27.960000,64.0,
122IAG,16113772,2026-07-31,2026-07-31T16:07:48.960000,63.0,
122IAG,16113772,2026-07-31,2026-07-31T16:09:44.069000,62.0,
122IAG,16113772,2026-07-31,2026-07-31T16:12:23.160000,,
122IAG,16113772,2026-07-31,2026-07-31T16:13:52.271000,62.0,
122IAG,16113772,2026-07-31,2026-07-31T16:15:15.860000,61.0,
122IAG,16113772,2026-07-31,2026-07-31T16:17:49.960000,60.0,
122IAG,16113772,2026-07-31,2026-07-31T16:19:24.060000,,
122IAG,16113772,2026-07-31,2026-07-31T16:20:05.860000,,100.0
122IAG,16113772,2026-07-31,2026-07-31T16:20:06.160000,100.0,100.0
122IAG,16113772,2026-07-31,2026-07-31T16:20:08.360000,100.0,
122IAG,16113772,2026-07-31,2026-07-31T16:21:32.060000,,
122IAG,16113772,2026-07-31,2026-07-31T16:23:13.160000,100.0,
122IAG,16113772,2026-07-31,2026-07-31T16:28:43.660000,99.0,
122IAG,16113772,2026-07-31,2026-07-31T16:30:37.160000,,
122IAG,16113772,2026-07-31,2026-07-31T16:31:34.580000,99.0,
122IAG,16113772,2026-07-31,2026-07-31T16:33:50.660000,,
122IAG,16113772,2026-07-31,2026-07-31T16:34:30.170000,99.0,
122IAG,16113772,2026-07-31,2026-07-31T16:36:03.260000,98.0,
122IAG,16113772,2026-07-31,2026-07-31T16:37:54.760000,97.0,
122IAG,16113772,2026-07-31,2026-07-31T16:39:46.760000,96.0,
122IAG,16113772,2026-07-31,2026-07-31T16:42:39.060000,,
122IAG,16113772,2026-07-31,2026-07-31T16:45:24.460000,96.0,
122IAG,16113772,2026-07-31,2026-07-31T16:46:54.373000,95.0,
122IAG,16113772,2026-07-31,2026-07-31T16:48:56.360000,,
122IAG,16113772,2026-07-31,2026-07-31T16:51:01.379000,95.0,
122IAG,16113772,2026-07-31,2026-07-31T16:53:04.963000,94.0,
122IAG,16113772,2026-07-31,2026-07-31T16:55:10.460000,93.0,
122IAG,16113772,2026-07-31,2026-07-31T16:58:59.460000,,
122IAG,16113772,2026-07-31,2026-07-31T17:00:45.060000,93.0,
122IAG,16113772,2026-07-31,2026-07-31T17:02:46.060000,92.0,
122IAG,16113772,2026-07-31,2026-07-31T17:06:41.660000,91.0,
122IAG,16113772,2026-07-31,2026-07-31T17:08:56.260000,90.0,
122IAG,16113772,2026-07-31,2026-07-31T17:12:16.671000,,
122IAG,16113772,2026-07-31,2026-07-31T17:14:18.660000,90.0,
122IAG,16113772,2026-07-31,2026-07-31T17:15:12.360000,89.0,
122IAG,16113772,2026-07-31,2026-07-31T17:18:56.360000,,
122IAG,16113772,2026-07-31,2026-07-31T17:20:49.977000,89.0,
122IAG,16113772,2026-07-31,2026-07-31T17:22:28.860000,88.0,
122IAG,16113772,2026-07-31,2026-07-31T17:24:51.560000,87.0,
122IAG,16113772,2026-07-31,2026-07-31T17:28:02.860000,86.0,
122IAG,16113772,2026-07-31,2026-07-31T17:31:14.260000,,
122IAG,16113772,2026-07-31,2026-07-31T17:34:18.760000,86.0,
122IAG,16113772,2026-07-31,2026-07-31T17:35:10.460000,85.0,
122IAG,16113772,2026-07-31,2026-07-31T17:37:00.478000,84.0,
122IAG,16113772,2026-07-31,2026-07-31T17:38:39.960000,83.0,
122IAG,16113772,2026-07-31,2026-07-31T17:40:21.360000,,
122IAG,16113772,2026-07-31,2026-07-31T17:44:38.260000,83.0,
122IAG,16113772,2026-07-31,2026-07-31T17:47:11.960000,82.0,
122IAG,16113772,2026-07-31,2026-07-31T17:50:28.360000,,
122IAG,16113772,2026-07-31,2026-07-31T17:54:36.560000,82.0,
122IAG,16113772,2026-07-31,2026-07-31T17:55:08.160000,81.0,
122IAG,16113772,2026-07-31,2026-07-31T17:57:57.966000,80.0,
122IAG,16113772,2026-07-31,2026-07-31T18:00:39.660000,79.0,
122IAG,16113772,2026-07-31,2026-07-31T18:02:14.160000,,
122IAG,16113772,2026-07-31,2026-07-31T18:03:10.760000,79.0,
122IAG,16113772,2026-07-31,2026-07-31T18:06:49.760000,78.0,
122IAG,16113772,2026-07-31,2026-07-31T18:09:01.373000,77.0,
122IAG,16113772,2026-07-31,2026-07-31T18:11:05.368000,76.0,
122IAG,16113772,2026-07-31,2026-07-31T18:13:52.668000,,
122IAG,16113772,2026-07-31,2026-07-31T18:15:30.660000,76.0,
122IAG,16113772,2026-07-31,2026-07-31T18:17:13.660000,75.0,
122IAG,16113772,2026-07-31,2026-07-31T18:18:38.560000,,
122IAG,16113772,2026-07-31,2026-07-31T18:19:49.460000,75.0,
122IAG,16113772,2026-07-31,2026-07-31T18:23:04.260000,74.0,
122IAG,16113772,2026-07-31,2026-07-31T18:26:05.562000,,
122IAG,16113772,2026-07-31,2026-07-31T18:27:50.076000,74.0,
122IAG,16113772,2026-07-31,2026-07-31T18:28:22.764000,73.0,
122IAG,16113772,2026-07-31,2026-07-31T18:30:22.260000,72.0,
122IAG,16113772,2026-07-31,2026-07-31T18:33:33.564000,,
122IAG,16113772,2026-07-31,2026-07-31T19:14:29.907000,72.0,
122IAG,16113772,2026-07-31,2026-07-31T19:14:46.059000,71.0,
122IAG,16113772,2026-07-31,2026-07-31T19:17:40.359000,,
122IAG,16113772,2026-07-31,2026-07-31T19:22:40.367000,71.0,
122IAG,16113772,2026-07-31,2026-07-31T19:23:25.559000,70.0,
122IAG,16113772,2026-07-31,2026-07-31T19:25:59.259000,69.0,
122IAG,16113772,2026-07-31,2026-07-31T19:27:25.173000,68.0,
122IAG,16113772,2026-07-31,2026-07-31T19:30:20.475000,,
122IAG,16113772,2026-07-31,2026-07-31T19:35:16.673000,68.0,
122IAG,16113772,2026-07-31,2026-07-31T19:37:26.275000,67.0,
122IAG,16113772,2026-07-31,2026-07-31T19:40:03.459000,66.0,
122IAG,16113772,2026-07-31,2026-07-31T19:42:46.659000,,
122IAG,16113772,2026-07-31,2026-07-31T19:43:50.059000,66.0,
122IAG,16113772,2026-07-31,2026-07-31T19:45:10.160000,,
122IAG,16113772,2026-07-31,2026-07-31T19:45:10.760000,66.0,
122IAG,16113772,2026-07-31,2026-07-31T19:45:31.567000,65.0,
122IAG,16113772,2026-07-31,2026-07-31T19:47:17.459000,,
122IAG,16113772,2026-07-31,2026-07-31T19:47:17.575000,65.0,
122IAG,16113772,2026-07-31,2026-07-31T19:47:39.159000,64.0,
122IAG,16113772,2026-07-31,2026-07-31T19:49:22.585000,63.0,
122IAG,16113772,2026-07-31,2026-07-31T19:51:38.659000,,
122IAG,16113772,2026-07-31,2026-07-31T19:55:49.559000,63.0,
122IAG,16113772,2026-07-31,2026-07-31T21:40:26.960000,35.0,100.0
122IAG,16113772,2026-07-31,2026-07-31T21:41:13.211000,34.0,100.0
122IAG,16113772,2026-07-31,2026-07-31T21:42:59.211000,33.0,100.0
122IAG,16113772,2026-07-31,2026-07-31T21:46:02.011000,32.0,100.0
122IAG,16113772,2026-07-31,2026-07-31T21:50:28.411000,32.0,
122IAG,16113772,2026-07-31,2026-07-31T21:50:28.711000,,
122IAG,16113772,2026-07-31,2026-07-31T21:51:31.511000,,100.0
122IAG,16113772,2026-07-31,2026-07-31T21:51:31.611000,32.0,100.0
122IAG,16113772,2026-07-31,2026-07-31T21:51:44.611000,31.0,100.0
122IAG,16113772,2026-07-31,2026-07-31T21:53:47.630000,30.0,100.0
122IAG,16113772,2026-07-31,2026-07-31T21:56:53.811000,30.0,
122IAG,16113772,2026-07-31,2026-07-31T21:56:54.011000,,
122IAG,16113772,2026-07-31,2026-07-31T22:02:49.311000,30.0,100.0
122IAG,16113772,2026-07-31,2026-07-31T22:02:56.811000,29.0,100.0
122IAG,16113772,2026-07-31,2026-07-31T22:04:02.611000,28.0,100.0
122IAG,16113772,2026-07-31,2026-07-31T22:06:17.714000,27.0,100.0
122IAG,16113772,2026-07-31,2026-07-31T22:08:05.211000,26.0,100.0
122IAG,16113772,2026-07-31,2026-07-31T22:09:51.211000,,
122IAG,16113772,2026-07-31,2026-07-31T22:11:38.821000,26.0,100.0
122IAG,16113772,2026-07-31,2026-07-31T22:13:49.911000,25.0,100.0
122IAG,16113772,2026-07-31,2026-07-31T22:15:08.311000,24.0,100.0
122IAG,16113772,2026-07-31,2026-07-31T22:17:07.811000,23.0,100.0
122IAG,16113772,2026-07-31,2026-07-31T22:19:17.311000,23.0,
122IAG,16113772,2026-07-31,2026-07-31T22:19:17.911000,,
122IAG,16113772,2026-08-03,2026-08-03T04:41:10.862000,,
122IAG,16113772,2026-08-03,2026-08-03T06:57:38.158000,100.0,100.0
122IAG,16113772,2026-08-03,2026-08-03T06:57:40.658000,100.0,
122IAG,16113772,2026-08-03,2026-08-03T06:59:01.971000,,
122IAG,16113772,2026-08-03,2026-08-03T07:06:13.558000,100.0,
122IAG,16113772,2026-08-03,2026-08-03T07:07:29.258000,99.0,
122IAG,16113772,2026-08-03,2026-08-03T07:10:17.258000,,
122IAG,16113772,2026-08-03,2026-08-03T07:12:07.169000,99.0,
122IAG,16113772,2026-08-03,2026-08-03T07:12:34.262000,98.0,
122IAG,16113772,2026-08-03,2026-08-03T07:15:15.775000,,
122IAG,16113772,2026-08-03,2026-08-03T07:16:36.658000,98.0,
122IAG,16113772,2026-08-03,2026-08-03T07:17:15.771000,97.0,
122IAG,16113772,2026-08-03,2026-08-03T07:18:21.058000,96.0,
122IAG,16113772,2026-08-03,2026-08-03T07:20:37.971000,95.0,
122IAG,16113772,2026-08-03,2026-08-03T07:21:54.169000,94.0,
122IAG,16113772,2026-08-03,2026-08-03T07:24:08.060000,,
122IAG,16113772,2026-08-03,2026-08-03T07:25:50.458000,94.0,
122IAG,16113772,2026-08-03,2026-08-03T07:27:13.056000,93.0,
122IAG,16113772,2026-08-03,2026-08-03T07:31:41.978000,92.0,
122IAG,16113772,2026-08-03,2026-08-03T07:33:22.180000,91.0,
122IAG,16113772,2026-08-03,2026-08-03T07:35:08.056000,90.0,
122IAG,16113772,2026-08-03,2026-08-03T07:36:10.256000,89.0,
122IAG,16113772,2026-08-03,2026-08-03T07:39:02.756000,,
122IAG,16113772,2026-08-03,2026-08-03T07:39:51.072000,89.0,
122IAG,16113772,2026-08-03,2026-08-03T07:40:30.556000,88.0,
122IAG,16113772,2026-08-03,2026-08-03T07:42:05.856000,87.0,
